iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
1169,5291,whDT,6875,fyZB,0
1170,2542,IWOvu9,8674,2lHIxD,1
1171,9629,UWb7wK3,6268,0UsbLUe,0
1172,3847,QvfGhtAP,3319,i9JJ7hEp,1
1173,9095,Vvc0,6331,Mb4P,0
1174,9928,qjnN,1079,lIFJ,1
1175,4516,PtT8uJ8,3290,wzbL26b,0
1176,1250,WJfz,4952,DbVy,1
1177,8186,yIyKD,9022,VTXvi,0
1178,3526,o2nowvMP,1905,3u2PPJaU,1
1179,3802,gUGBFK,7032,bXPKIc,0
1180,8284,gzF0Rpu,4131,jVyA0Af,1
1181,1499,pp2m,8860,EgQC,0
1182,3298,Dj5Ff4r,8870,FCxtytI,1
1183,5781,w26I0XEc,8512,gg4TBRjB,0
1184,7903,O9698N,1283,HRMIuQ,1
1185,2643,01Qe,4063,VBNK,0
1186,7055,BuVm,5699,VkYq,1
1187,6640,Z15A,2998,X1lF,0
1188,4563,R66d4,5146,84TTI,1
1189,7441,0WS4CF7,1968,RWa3MYN,0
1190,8962,5bAEkeX,7054,NtIy1s5,1
1191,9386,CjCOQd,5602,KirZwe,0
1192,4997,ZnxHapP,9120,Gro7J4s,1
1193,3519,2DvS6n,4676,htV43Y,0
1194,1865,Aysew,7853,silTx,1
1195,4134,q6i7VCj,8074,E5aLBNk,0
1196,7338,Xf84sHcz,4799,RzV2uiVs,1
1197,9834,qxVq8W,2933,TRjyw5,0
1198,6394,Xl4R,5807,bj61,1
1199,8910,jbt874,5662,17EmDM,0
1200,5010,Ue4eey,4965,X7btnS,1
1201,3999,myYp,4427,ArMS,0
1202,7287,EXHCQ,2465,GDg8l,1
1203,9477,U1Ub7,6594,jYTuM,0
1204,3495,UIdC7Ef,9985,HyTa9CE,1
1205,5673,G6OE9F,9318,4u3NPk,0
1206,7233,EafjY,7713,ZpB9C,1
1207,9070,W0RnpdTV,2292,OioAY8Pn,0
1208,6604,p50jHCl,2408,cgE0MUK,1
1209,9379,mvnc9,5577,ngomr,0
1210,4548,2B1Xhfg,7828,7Sh6lQY,1
1211,9957,UxGuy,6657,r78OF,0
1212,3631,s9lRUPO,8259,pyUsQWx,1
1213,1901,ooWEg,2119,Ksfzx,0
1214,6206,sAd9Bnu,3831,N5agGkH,1
1215,4793,WCMyM44,9517,hmdM5tx,0
1216,7652,SbmuX,8162,uyKLJ,1
1217,7290,gT4IoL,4504,1HQAyc,0
1218,9539,47zF,1702,ChwU,1
1219,7756,Druq,3468,F7lD,0
1220,5686,20Bqo,4968,47uPA,1
1221,6174,xj8wW,2594,s1sJA,0
1222,6087,rlit,1073,PiUC,1
1223,4162,4UYlpGLv,7917,ZRamvhsB,0
1224,7337,itax6GSQ,9816,8m9cClAV,1
1225,7574,a5pQXC,6360,Vh2Wh6,0
1226,5720,NMc2J,3608,temKV,1
1227,1923,uj0a,6291,JdC4,0
1228,7065,vIa2Ua,2757,QHWEnD,1
1229,9793,C9ZmnTwS,4112,JG9vxqhC,0
1230,4088,MfTyt,6371,4LnlH,1
1231,3467,lUPcNfm,8628,xeWOvxD,0
1232,1839,VtnN,9359,0W7A,1
1233,4008,thIfN,1276,MGHCC,0
1234,8556,HfIHDgs,2822,zHT0G7t,1
1235,5495,0JI6w7cn,4115,pGiwU40T,0
1236,2902,W4Fu1JLS,9592,Rd1cfDGq,1
1237,4858,cCZWUw4W,8326,iwDRJka7,0
1238,5297,sAXbkjO,7980,0FfclxG,1
1239,9950,4GiVAI6,6766,GRpmbsu,0
1240,8431,5V5BZ73,6165,68Gb1I9,1
1241,5006,bCF1NaC,6472,il5ma0Q,0
1242,5469,fxax4ue,1299,44xo3Nk,1
1243,8952,JMfGTL,9808,tIYupY,0
1244,3133,iiy6Y,8589,89fJW,1
1245,8536,1LAQax,8725,uGet7N,0
1246,1978,Uppl7,7212,UjVUU,1
1247,7491,w8Z2p6x,1398,ELPZcQv,0
1248,5394,GwRl,3450,HVkp,1
1249,7160,hhztoScU,6832,7xIFscLW,0
1250,4060,Hw5v,5768,FQV7,1
1251,7198,68ny9L,1889,EgtTMR,0
1252,5360,TSdDTW,5290,kjEvwf,1
1253,7663,bEdal,7560,bcG9C,0
1254,5440,9zKI,7422,EWnm,1
1255,9114,mteODmI,5361,EDkpWX8,0
1256,4813,oDIO529T,2138,mSHZmAHw,1
1257,1552,rf1OKl4,9693,u16qnl8,0
1258,8721,lScy7B,8267,9PgOtB,1
1259,3589,d33Uj3r,7381,u5ZPJI1,0
1260,6314,pPqyP7,2752,fDU7u2,1
1261,2358,1a9q3,6767,Px5HH,0
1262,6824,GEDHP4eH,4494,jhzQ0Its,1
1263,7451,jLYLcYO,7392,Jo1ZNTn,0
1264,2772,LM28zyu3,6376,gJRFno0j,1
1265,1547,NQArbPI,4664,JfX5D1D,0
1266,3766,CFp7,2539,0DW9,1
1267,3158,dWKi,8345,iC5R,0
1268,8718,jYi53,1706,MpF9F,1
1269,3776,ZqGZGpc,9569,R7KgGD1,0
1270,3693,B7l0zF,6177,rPUoFL,1
1271,9132,btMlIYG,9387,eqlMaKw,0
1272,5419,FgBouKn,9096,MMeqXKe,1
1273,3981,KYVtnv,4656,GnoMu0,0
1274,1510,VsQs9g,8823,xCGM93,1
1275,5735,N6v6E,6436,ZDDm9,0
1276,4417,TTJj5EgO,6485,Fk2ALQ43,1
1277,2173,4k46Z3iB,2235,WxosawvG,0
1278,5966,ymwCLzhQ,1032,8HfTv1tq,1
1279,8102,cF89,7329,k2PO,0
1280,7899,vZC5bm,3823,pXbCMJ,1
1281,9562,DyGiFctP,4091,ZbshmW3S,0
1282,2993,IT0VhDx,9010,sjLMuWp,1
1283,2601,2dz3nnIW,4355,IYWLpKGr,0
1284,3030,C99V,3449,VGyG,1
1285,7884,F7keH3EV,3260,QDYoNOWD,0
1286,9651,8MWzb3D,1147,x3KmIkS,1
1287,3534,I7GDvFdU,2226,kiU0t4v3,0
1288,1432,b4M9oz,6155,gLvAxj,1
1289,7862,Tl4gGPc,1244,sjFL1Ir,0
1290,3104,1OcTx,5296,OlxIJ,1
1291,1226,Y10aDp,6239,9qI02C,0
1292,5215,dpZ8,8013,QG4o,1
1293,3593,5rAuzLX1,1885,h9hurP90,0
1294,3822,1rXg,9602,vox4,1
1295,2004,jFh8,9863,00EC,0
1296,9087,8o3jT8Y,5479,wWZMUCn,1
1297,8246,dNdjHa88,6072,8OdRTrmC,0
1298,2801,wafJ0K,4069,puk0Tr,1
1299,4317,89MhcC1v,8505,RPa6GNUp,0
1300,3860,9Ve2H1zB,9497,Ien2ri8E,1
1301,8784,nde12G,4129,fbRZtP,0
1302,1597,LmnjjwI,9380,fOiLEGF,1
1303,3337,k6OytuT,9866,HQH9WpQ,0
1304,8971,1nA9MTK2,2675,N2C92Dtj,1
1305,4139,FCGfUkrP,9088,MP8OHQWb,0
1306,4577,cvWgom2B,3247,Do8IvCB1,1
1307,7187,VpWEmBE,6952,A8qyuaK,0
1308,3915,OfRQ,4018,3MTQ,1
1309,3115,Aj8Q,2673,08p5,0
1310,9983,lAXryA,9869,GQ09jo,1
1311,1455,dcxBamAK,1428,vXsz9FKL,0
1312,8855,zGl4w,5812,fkBWG,1
1313,8630,nmJJvV3,1496,ygxM5AR,0
1314,2089,Ccxn,7384,9T1c,1
1315,1555,aqf09YI,9163,cCetfSP,0
1316,6378,vW5Ssjn,6591,1LGS9vQ,1
1317,7010,8sn7D5pc,6628,gdPHOw7B,0
1318,4678,InQ3se,8428,1gqmKq,1
1319,2614,xvS0CWi,2687,cO9FZUj,0
1320,4246,46dL,5921,V7VA,1
1321,2537,uSmAzKR,7822,pZ2OV0V,0
1322,7927,vg0dU8v,1174,ic0AmrB,1
1323,4435,JSLSlhQ,1156,iO6Nmqv,0
1324,4955,NW626M27,7527,jPQBzFwn,1
1325,4359,Jcf7,4942,rm2s,0
1326,9956,1j3v,1347,V7f2,1
1327,8835,G92E,3604,SQzs,0
1328,7965,qnzI0hVr,9970,1UAxgyhB,1
1329,8364,zDNWsY,4275,0gPmv2,0
1330,9247,GjooBc2n,2911,tyQCE9g8,1
1331,3466,yIypeE6,2149,WlvuSV5,0
1332,9797,oe4phnl,1287,gwQiSrn,1
1333,4332,Qp0xkA,1566,Ic1X6S,0
1334,7435,XbSZ,6143,2s5u,1
1335,6266,dhd7mPD7,7549,pYIi9Clv,0
1336,2070,TDFbZ,6094,MCZWC,1
1337,5236,eNsG8fX,2652,cI5CYEW,0
1338,3332,P0tMO0o,1471,8E7Gpxj,1
1339,8998,C5IPPJ6H,3762,tbZBPRR5,0
1340,5804,vWZrDyE5,2729,8FL7ezbv,1
1341,4042,elcZy9wP,9027,8los8MSx,0
1342,5312,KP5RE,6618,6ZXxO,1
1343,6413,1Mkgk,3008,InNfJ,0
1344,5775,QEPynGJ8,2707,g5KMgxPH,1
1345,5047,PW8BLRfU,4971,OB3OkCOq,0
1346,2469,xtsPeA,8762,98Rnoo,1
1347,7283,Exglo0qb,5127,gfuBt1lp,0
1348,1876,yZTlG,4447,gWX5C,1
1349,9695,Ss9H9qp,6451,t2qznFp,0
1350,8336,livHwX,3341,t01Vuo,1
1351,9293,dnpgrq,9901,fQe7i1,0
1352,5246,El0okl3,2616,fbRYNFV,1
1353,1142,HKh7,2863,aHpn,0
1354,5192,1dmEx,7782,ZPv1S,1
1355,2223,T3Xan,1136,V3dyw,0
1356,2670,aA1nJ9,1527,R7mIvT,1
1357,7592,fjMTgyt,5372,DTGkTpe,0
1358,1052,vliVVi7E,2063,A51idkQw,1
1359,9245,0CRaPDp,5526,MQQm6Tb,0
1360,3535,KNoRp,5446,t6onB,1
1361,1514,auVXluH,6615,tUGpJYz,0
1362,5442,motL,7440,86HG,1
1363,7317,i9uE,1694,gB4E,0
1364,5186,qdc8,3424,8Ko5,1
1365,1271,0387,1464,KTrl,0
1366,2534,QEN5Yt,7072,4NzgHu,1
1367,2205,iaM9uU,1654,4DmiCJ,0
1368,8254,MS5oAh,8157,XSp8dB,1
1369,9111,9DXRg1Op,4559,dBdnUAiB,0
1370,8894,3dDtA,4985,BQFQM,1
1371,2400,gsaL3DyB,3330,rWHnfwsS,0
1372,7320,D4Z3OAc6,1043,vdEFAT1c,1
1373,1280,Z3pK,7754,tVrP,0
1374,5600,fvyGylR,2143,m8zCdnh,1
1375,8814,ka2SHTwd,6559,GFvC002H,0
1376,7984,h2zu7j,2114,5uIvMY,1
1377,4127,XwgZ,1409,IZKZ,0
1378,5595,4bb9lRo,1606,gydS0h5,1
1379,6974,zp7B,2323,rywW,0
1380,4316,5URm,4465,X7HN,1
1381,9420,BLiNUgZi,4611,IFOPzinX,0
1382,1758,itt5x1,8389,Xpt8kj,1
1383,8436,mDdTOgZ3,3079,H8q2J10X,0
1384,2171,PvnSi,1429,W8FrO,1
1385,5808,ksyf,9685,ohsW,0
1386,5649,JXAehG,3880,nsyjXa,1
1387,8899,cuTq5H,2135,dRnR8L,0
1388,9493,6h6FK,6319,AWaJ6,1
1389,4380,9H4KZBD,5128,rnEKq2k,0
1390,5837,M5MVGm,2411,ux6G9Y,1
1391,4050,fdnd6cgE,1101,Z0vcIqvK,0
1392,4135,qDFS,4814,Crlh,1
1393,1457,cOlPJCA,9066,S6x7BKJ,0
1394,7641,TQ45T4,4241,9P0Bkw,1
1395,1838,l4Pyx6BS,2641,r6pxZlHO,0
1396,2168,rQXW,3522,L74Q,1
1397,1787,XcoF6HMZ,1047,eP1N4Qvu,0
1398,2249,TgIRLy6,9481,W5LYBJK,1
1399,5637,CyB2FuI,6784,fCa6pK5,0
1400,8964,BfrePC,9690,5pXlZU,1
1401,4641,9y1T,8786,CPEy,0
1402,3521,CObw,8944,p05q,1
1403,1231,RWqhx,2625,PLr8X,0
1404,9649,OqaZX4t,6090,avY4hnj,1
1405,5848,rB4W,3294,iTVc,0
1406,3464,BykE,6130,iTJW,1
1407,3866,xw23Vc,4040,aWXFL8,0
1408,2529,P5Iiwm4,7773,ZooNIYB,1
1409,2754,ROEvozm,7388,04TjJvW,0
1410,6899,ItMNozL,8327,S47uwIu,1
1411,4673,uJANBsvm,5823,FIH17AvQ,0
1412,4138,yJVPA,1788,wKN87,1
1413,1277,7xKQ,6634,y0Rz,0
1414,8076,OxhUs,6889,aAFOq,1
1415,9498,Zyrvlhe,4030,Yq11YEk,0
1416,8815,0yNJN9k,8487,28d2D2C,1
1417,5433,yyvOu,8564,CpFSN,0
1418,2600,Eh49,6719,RkxM,1
1419,9410,NYXa,7786,VFaS,0
1420,3548,X0Tmi,9281,QcTrn,1
1421,2328,PYI7u1U,6771,gL88eil,0
1422,4024,YbMu2Re,7926,7bPi1nF,1
1423,2276,jC2L3,8884,Zq6LZ,0
1424,4055,iSAZ8jG,5791,Af2hD6R,1
1425,9373,EoMr5ud,2336,X6BPir4,0
1426,6488,4MEbZj,7659,JWeN1O,1
1427,8116,lm3pI,2177,ZAqZC,0
1428,1799,IqdGP,3992,lAGGx,1
1429,2893,weTDD,4230,np7ye,0
1430,4077,Bzq7Pw,2094,cVXAcR,1
1431,2815,Nax5,1191,nceA,0
1432,1093,SYsUi09,2788,MtvPvBj,1
1433,5266,wy2ceiB,9989,UDebUB4,0
1434,6343,NNUVm,5989,vbBr9,1
1435,4623,RA7Na,2479,f5nbH,0
1436,9772,Gv43n,5795,LuxwW,1
1437,8411,E399e,7531,CSDoR,0
1438,3933,GO3kJ1,9034,fz5D4V,1
1439,8040,sYqju,3658,HDy6S,0
1440,5373,ydYbg,7282,p0UTQ,1
1441,3044,hCdKE98h,7379,Fa1CWGN8,0
1442,2086,wrtQUZ,9378,gm0zeM,1
1443,9019,fQgU,5109,ZbbM,0
1444,1565,AaImI,4290,cpT8z,1
1445,9628,Gk25fnB,1502,CTbMyUn,0
1446,4782,346aJGix,4523,RN5wdWS0,1
1447,7823,sizX0,1656,54c3o,0
1448,3861,oyo1t,8534,AvMYN,1
1449,7699,TFDi0WTg,8624,wt8WiI9z,0
1450,8868,DjbrDG,5207,WHrWn7,1
1451,3870,ZLt4Flto,9056,9DynpJLQ,0
1452,4983,zNeEnS,5123,0iPaK4,1
1453,1920,iohxruuV,9934,JcDHTrH1,0
1454,1874,V6KzAc5,7820,QOt5cqv,1
1455,8831,A0aG,3585,k2Qf,0
1456,4043,Xzr2p,3098,6IZ2M,1
1457,7461,NZ3cX,1045,6M33Z,0
1458,2471,8BCx,1488,bW3q,1
1459,7898,4qzE,3568,n04f,0
1460,7900,BOaa6,3179,dBrFl,1
1461,5587,Weps6CX,9463,8OmDG8w,0
1462,7474,i4boYt,1441,ACqXem,1
1463,9706,IzGLoXAi,3886,28hjPSOo,0
1464,8582,K4ATY,3750,6Wrzq,1
1465,3885,cFrx5o,3191,2cAvD1,0
1466,2663,SQIRlG,6511,TKGsmV,1
1467,9683,UFEym,5705,RrZJ0,0
1468,6257,nq8le,4512,t4eAp,1
1469,3674,DbGpfrs,2077,y9WeNL7,0
1470,4554,kFDdsIo,9174,nBnQe3T,1
1471,8256,t5IK,1932,tYcc,0
1472,6596,hkl223,1395,QQeKTB,1
1473,8041,XpemaC,7295,iuu9u5,0
1474,1768,BFf4rCZ,1216,YQt4K40,1
1475,5264,bno4Ke,5044,07GneO,0
1476,9542,KPaGX,1291,A92qJ,1
1477,6720,OtUZEDeZ,6305,9eRYc0jq,0
1478,1303,2HemJd,2791,EJV039,1
1479,5165,Myeg,4412,pWAO,0
1480,5674,gLG0r,1028,zKcZT,1
1481,1719,z3M1,3325,48NT,0
1482,2379,5hbYU,5336,JC7Yz,1
1483,4314,GNkm5xJd,3434,p8Kulqc5,0
1484,1810,vlAQYZI,6684,8iRStVz,1
1485,9634,4xSdpV0,3641,mBF8RYu,0
1486,6393,NVvGfUXA,4822,R2q3Ko5L,1
1487,5606,fXur068,8225,eTlbR26,0
1488,4320,86fCxbza,8319,V0FDcOpJ,1
1489,1698,JeX4F,5706,mAnx3,0
1490,8901,xFw7AE,8285,Q795uk,1
1491,3968,LHKWofY,2621,P3gaW9u,0
1492,9543,5SZS,8283,hs4x,1
1493,1866,mxSrbs8,4410,3CmVnPV,0
1494,6546,6sCsjQZ,5294,8g3kDzV,1
1495,4854,mIl06Zy,1748,9zzPJO8,0
1496,8370,HLO7oDUl,1964,kiIc0EJy,1
1497,2710,A8fdqi2X,2031,PAFIiCzi,0
1498,1600,HAtqcIUE,8692,VsZUMFOW,1
1499,9091,R8EPi,6789,0rtT5,0
1500,6442,sMAtI,4428,zYGva,1
1501,3966,mT7xbQu,8021,h84YhP3,0
1502,8656,VFK0qL,3818,idfI1i,1
1503,4705,hOwDz,9771,WZxYw,0
1504,9977,K8dV,8249,A2g2,1
1505,7306,Wkx8m,1704,RoYBH,0
1506,6759,nvxFq,2697,lNArm,1
1507,3826,OutL,8048,ayLN,0
1508,7627,I7dqF,5691,ZSZsW,1
1509,5201,muDnl,6445,6zttG,0
1510,9005,Eln3,2470,ex9u,1
1511,4508,pK4v,4521,cHWM,0
1512,1048,sDeH,7888,D49s,1
1513,3956,Ar72,2357,eEyU,0
1514,1602,8FFy,5255,estR,1
1515,5631,vdU5DnL,4704,P1Bbnc2,0
1516,1937,Vir5,9748,qhFt,1
1517,4436,QuWU,9381,K39l,0
1518,6123,QHMkNxoD,4565,HK8dFNkF,1
1519,6671,1WlGqO,7165,MZT2rp,0
1520,8446,EN46ih,9490,6igioG,1
1521,3744,UuhGH3ZG,2354,YpvkIGRn,0
1522,8022,5NheEs1M,1538,0tKjkhBM,1
1523,5461,CfsV,5057,dvNa,0
1524,4111,IAn4ytEf,7861,dXiUoC6Y,1
1525,4835,VbEn,1570,EVNb,0
1526,5793,Nj4Jqe,7276,ifHuMA,1
1527,4064,E6S4Lj5,6920,M80Zn0y,0
1528,3982,L3I4io,6892,DBx0Gs,1
1529,3414,jZhIdpd,2650,jVmugCP,0
1530,2364,MW3P,4883,b1Xc,1
1531,4084,whD7Jcl,4086,cMWLVim,0
1532,6531,x9EkyLJ,4507,mZunzON,1
1533,5053,ZaR0,4411,LX26,0
1534,9126,8x7o2,6819,lecPs,1
1535,2832,yU8i0,1860,GYNgO,0
1536,6893,D7YbXeQ,1949,SHUvjSd,1
1537,7008,Ju0s,2711,nssT,0
1538,9365,cOn0tAB,4014,L9tsneT,1
1539,7430,9pMZAKm,4397,3DyPojS,0
1540,3101,WpOioV,2952,RHyRJG,1
1541,1575,EwNu,4442,1Fxs,0
1542,9376,IJZgs4mg,4092,rjp8JFEV,1
1543,1592,qzEZnir,9715,trgtDqQ,0
1544,6890,UNE03vu,5645,wA3mvTa,1
1545,8634,btlXZRHl,1557,9jOUSotW,0
1546,7624,p7Naw,4344,vUdEo,1
1547,7795,quz9,9751,fzWz,0
1548,8988,4iE4,8052,BdnY,1
1549,2582,4qlR7r,9392,69BfiN,0
1550,5060,PIKq,5453,5bty,1
1551,8258,IarFnb,6929,WfnHR8,0
1552,6009,Gx7r,2726,iccB,1
1553,1346,V0M6KP88,6937,pcVw0wty,0
1554,4080,gIPif,2743,IrHZN,1
1555,7002,meH3Tg,1633,bYoxAr,0
1556,2627,boHU6,4023,W7UGR,1
1557,1130,RfzVV,7548,lIRtD,0
1558,4155,30hcwrdW,5163,MPV1ky2i,1
1559,2472,SVsGiwXk,8849,v21jn5MZ,0
1560,5379,yGfSN,1907,vTNZU,1
1561,4972,pXoS68s,5967,VVXdkuG,0
1562,1100,JekOfY,3130,jhwkbs,1
1563,4918,Iz7y7Qs,9699,KOGzgKb,0
1564,5447,LyIlm8,1494,6eYxMj,1
1565,5707,N5vfYKKl,3166,V4FU1y5W,0
1566,4769,M27fkG,4483,6nCvR7,1
1567,8772,qiwt7g63,4205,b6Y6bbiZ,0
1568,1590,YFtcuK9A,9388,lHsVrKK0,1
1569,5907,6Bqx,5740,n0gz,0
1570,1290,6NOStChN,4467,J0KF4el5,1
1571,7519,MORW,3561,dCft,0
1572,5049,OcABQ,4622,kAnya,1
1573,5158,cm75Y,5805,a4oI2,0
1574,8959,W8g4a3y,5374,g3Rwk6o,1
1575,6864,cyVWT97,8518,sdISDDS,0
1576,6469,mCI8,5411,Eiw6,1
1577,3447,MVp8,4168,27jx,0
1578,2352,no3zXzdI,4384,VUEa1RzF,1
1579,8751,KStW27KM,8642,A9zsD5P3,0
1580,5040,J03h6y,3304,dPZrFh,1
1581,3220,WAUc,8165,Crzu,0
1582,1780,uoDpf,6279,itCkA,1
1583,4907,f4T2G94,8330,M15Wv6E,0
1584,3358,PJD2T,9400,8u5Kv,1
1585,2093,AZ2T,8695,ZWvI,0
1586,3110,dXeexz,3310,GzfIiM,1
1587,6782,lbfLc7,6054,y501Yd,0
1588,2511,r2bHkgdH,8963,4nGOCv1m,1
1589,1870,p55jbx7E,8093,w8yCVH5b,0
1590,6654,hYTkqs,7964,s4Scq8,1
1591,5404,aV5N,9121,zw9q,0
1592,2603,EHmcwe,7505,mA5xmB,1
1593,9223,nbpIum,5505,TVe4nW,0
1594,8479,aiMumyD,7391,1HSPi8F,1
1595,5765,Vxye3,3571,Il2vZ,0
1596,1062,Q4uLV,2563,WYxoz,1
1597,7938,uFzB,8640,9XAB,0
1598,3756,jy9AkwRv,3339,85k6yCXV,1
1599,4986,6Y6e,9780,Siy6,0
1600,5368,66nVA9,3388,SIueH5,1
1601,2526,tpdPR,4887,vxL8H,0
1602,8457,Bidwhm,5880,RroJNF,1
1603,3725,8rbGAYY,3272,5MDRGDM,0
1604,7622,Ys9wc,3747,IWAe5,1
1605,1818,ZmWlG,4817,wNR3K,0
1606,4439,6aFUtyI0,4492,Z7CuifRD,1
1607,5839,0d3x69Yd,8981,T6cd10cx,0
1608,3660,GiVK,3805,7arG,1
1609,5968,7CCBn6,4094,3RG4Nf,0
1610,7955,Bc1ZxGBG,2861,odc4nncg,1
1611,4502,9AzleNvv,3910,rxEMERM4,0
1612,8821,YCqUMe9Y,3963,v1ioaue5,1
1613,7368,WDWC0p0R,6381,w3mhpBXx,0
1614,6969,8eyr,9251,GlgF,1
1615,9764,UQeqacw,9350,NZOSjpH,0
1616,5644,W80te7c,8597,S58c799,1
1617,2184,vVz6K6mZ,4900,La9txvnj,0
1618,3704,vRcEXmi,4284,lVm7ZDJ,1
1619,5794,rDhpnW8,3200,KaysaW4,0
1620,3714,SOrfz,1516,jdTjh,1
1621,3696,PZXn5D,5223,W3bPag,0
1622,1170,a5zO,9187,aVen,1
1623,9369,yhxl,2905,NVDP,0
1624,1938,xbEaqbS,4452,jueEh1a,1
1625,4323,VbIDaRj,1129,43mH4az,0
1626,4949,eYysnDkp,4101,GF38l6ok,1
1627,2844,fnvUiw,2036,FZgR0u,0
1628,6829,uFZc,7897,W7Tl,1
1629,8502,xo0ICtzW,5679,V2SasxJ9,0
1630,8146,GaeNuw3,1621,eRRdPXn,1
1631,3503,7RGZl7bz,5865,Z8VPwXLb,0
1632,7866,a0EJf,8243,Fbelz,1
1633,6734,eSEXoHf,5647,6Fkguqj,0
1634,3031,RHFnVhR3,1351,0GaPZRHS,1
1635,4617,uvEsgZW,2548,h7zJjdR,0
1636,9176,6nsQoaJ,6076,LQLHI1Q,1
1637,8606,UZ1EnqO0,8506,51XuxEgW,0
1638,3640,jdVz,3092,z6wl,1
1639,5730,LuJX5JjX,6000,ewqyDns3,0
1640,2704,g4XON,9150,VYoSZ,1
1641,1559,eISv32fh,8794,QWQnSq2w,0
1642,1091,VgnPV,4037,QUHKB,1
1643,9926,oiPP,1114,o04r,0
1644,8031,VMbMm,5556,uMLOi,1
1645,7120,fkDlcMdw,3181,9s4tDV2e,0
1646,2247,bc5yDQ,6625,Q28DcC,1
1647,1893,DMBhVI,3900,46roWi,0
1648,8543,aycuSsq,7448,wMIxOf2,1
1649,3373,BsTaJpvV,2401,RCy3AJry,0
1650,5792,XNAwi,6949,jyxZR,1
1651,3174,ebGs3RJ5,5074,5zMI2vZA,0
1652,4352,lnM0,7709,qyLC,1
1653,7905,PFGJSc,6480,Cb6iwF,0
1654,8125,JFh4Y,7530,TYhH7,1
1655,8180,WXNge,6274,JLg3q,0
1656,4289,tepNF,4108,yB6iR,1
1657,1754,8db3hNo5,5204,JgO4c1k9,0
1658,3867,6oKtiGtD,8592,zh4DIMWe,1
1659,3087,4ODPhmY,5050,nYehOiE,0
1660,9817,vOeako,4849,Jd9acG,1
1661,4403,3VeZNlS,7625,eGeqhcD,0
1662,6906,TTq9bAmp,6638,a29HDJSM,1
1663,9205,0mMH4,6229,ZWv25,0
1664,3384,EyTQW,3443,af6xb,1
1665,7806,8Cml1gy,7390,J8zl2yj,0
1666,4595,S4LqmYev,1241,E5YnJRzi,1
1667,2749,ug9nJM,4803,6fpZH8,0
1668,8774,w1sFD,6122,0WDgt,1
1669,5533,e4d9,9119,lRvu,0
1670,7499,PMMlyh,4232,uCHgFh,1
1671,7215,ZSKYC,3494,auNOh,0
1672,3755,e8FYW2hO,3338,TBl0TNHa,1
1673,7564,OKGTLYRl,7483,GdY4jy2a,0
1674,1673,3hPptOY,9819,6h2RQbh,1
1675,8491,VBdfK3lL,8938,MDetP33Z,0
1676,8562,ms7ki6,7774,bOSl5m,1
1677,3251,0srTYGW,2208,0hb3GT0,0
1678,9227,qKRE,7958,1nOb,1
1679,9505,iJCPOfNK,7206,v9rvXqlf,0
1680,7706,tvGYiZQR,3361,MlDeNsuZ,1
1681,7537,4aGcU,2484,fcWKb,0
1682,1165,0YxXP,9978,LNs6T,1
1683,3041,0baw,8118,jIH5,0
1684,3680,ZOVS5r1c,9224,XnLAzZft,1
1685,9011,O4o3,8065,oAMC,0
1686,3470,CNRhxKc5,6312,P6MXOAmO,1
1687,1463,j0IEf9ze,4778,unVJX2uo,0
1688,4518,JORc1,9135,KFXP3,1
1689,9061,eY68s,1926,bcJIA,0
1690,9785,CYAf4N,8872,kr5tYJ,1
1691,3139,I1vJ9PPz,2489,vsGWTkJI,0
1692,2136,okNH,2318,ci8k,1
1693,4828,8En2Sx,2517,29SZcI,0
1694,9556,IJXx2oA,4974,rwVKCLm,1
1695,3037,44tfy,1386,bZCAB,0
1696,7697,uwdCv,6685,lsYAa,1
1697,4228,C31cIgJ,5584,djz3L52,0
1698,8690,CORw,1478,wkzt,1
1699,7175,coBRB1U,5950,CVhTheL,0
1700,9015,8UWUMMS,8749,0fR8Jka,1
1701,4388,zo5K3C,2087,ofliaK,0
1702,8231,z3fQ,1391,Yhx5,1
1703,6022,yi7rqZd,1857,mAVjamh,0
1704,7427,3p8u4SWA,4913,uToBgfOE,1
1705,5627,MJrl5YaG,1115,LG2vqSTD,0
1706,4726,ZyHTDbL,6814,pGRK8Je,1
1707,8848,RqGCEFE,7796,rL3RHF5,0
1708,9622,6b5Hw5m,5764,wXxc0pI,1
1709,3442,r7Xq,6919,coqj,0
1710,8889,lwGa,8548,0MNa,1
1711,8050,z9qD5,8759,Gfv0i,0
1712,4585,S3K9,9001,PokW,1
1713,2805,eu75,3671,CjrY,0
1714,1756,rhNTL,3842,S266G,1
1715,9000,DEMTnSJx,5816,J3FXfidE,0
1716,8361,0E82w,9459,OOmaO,1
1717,2303,cneTX,7014,HRD88,0
1718,1111,PNS31,1918,II1DS,1
1719,9192,lNfQD06,2833,hmeB8Ff,0
1720,5408,JqVa0,4665,LIhA8,1
1721,5669,q0iLzUJ,4089,mSr0OTz,0
1722,8087,0WJmv,3305,nlY1S,1
1723,1782,122Ysxtt,6044,t0YEKL44,0
1724,2491,jXn74Y,8539,PEFQnF,1
1725,4487,U0CzerBk,9996,79yNIBL3,0
1726,9766,Z9jh,9289,6k98,1
1727,7273,LPgKZan,9673,xFD69vc,0
1728,3844,yr9p7,8024,YLXeD,1
1729,8890,MPUt8g,6682,6PzI2k,0
1730,6525,gNPeZ,1296,tb8W1,1
